,article_id,cluster,buying_count
2632,355569002,1,1
2633,355072003,2,1
2634,683662009,22,1
2635,683667001,9,1
2636,683718003,0,1
2637,683987001,19,1
2638,684010001,24,1
2639,684028001,2,1
2640,684588002,32,1
2641,351933029,9,1
2642,684080002,12,1
2643,684105001,15,1
2644,350911001,23,1
2645,684206001,5,1
2646,349301001,1,1
2647,684238002,8,1
2648,348870009,8,1
2649,684400001,16,1
2650,685383003,28,1
2651,334077001,21,1
2652,685631001,4,1
2653,687424002,2,1
2654,687337002,22,1
2655,312829007,4,1
2656,687350002,19,1
2657,687364001,7,1
2658,687371001,10,1
2659,687371002,16,1
2660,687411001,6,1
2661,687411004,6,1
2662,687421001,26,1
2663,309864010,14,1
2664,327310014,27,1
2665,687524002,22,1
2666,687524003,16,1
2667,308158008,29,1
2668,687629001,1,1
2669,687763001,4,1
2670,687821001,18,1
2671,307239005,21,1
2672,688018003,6,1
2673,688341001,9,1
2674,687337001,4,1
2675,312878005,30,1
2676,316085001,12,1
2677,687260002,7,1
2678,325087044,24,1
2679,325087043,5,1
2680,324946001,32,1
2681,685791002,7,1
2682,324502008,9,1
2683,686265002,22,1
2684,686267001,29,1
2685,321591012,11,1
2686,318035018,0,1
2687,686397001,2,1
2688,686515003,8,1
2689,686587003,22,1
2690,316657008,8,1
2691,316553025,5,1
2692,687061002,21,1
2693,687114002,16,1
2694,687151002,1,1
2695,687169002,0,1
2696,687260001,22,1
2697,683493005,2,1
2698,356289005,8,1
2699,306847009,29,1
2700,386681012,2,1
2701,679514001,9,1
2702,679525001,23,1
2703,392168001,22,1
2704,391772001,11,1
2705,679881005,2,1
2706,679881007,2,1
2707,679887001,16,1
2708,386681018,4,1
2709,386681016,4,1
2710,384654004,7,1
2711,392938002,23,1
2712,383152003,24,1
2713,680258001,15,1
2714,381038026,8,1
2715,381038004,27,1
2716,381038003,1,1
2717,680492001,18,1
2718,380609010,22,1
2719,379780045,0,1
2720,379780039,8,1
2721,392220001,23,1
2722,679263001,19,1
2723,683356003,28,1
2724,678590001,25,1
2725,678280002,22,1
2726,678291002,9,1
2727,678291006,15,1
2728,678342006,23,1
2729,678342007,2,1
2730,678518001,24,1
2731,399087010,18,1
2732,678553004,2,1
2733,678571001,27,1
2734,678789001,8,1
2735,392938024,11,1
2736,398947001,8,1
2737,398829008,28,1
2738,678942002,2,1
2739,678974002,27,1
2740,396135048,19,1
2741,393447009,8,1
2742,678995001,4,1
2743,678995002,16,1
2744,679059001,8,1
2745,378135036,23,1
2746,377436002,16,1
2747,374762021,1,1
2748,358753001,4,1
2749,682068001,9,1
2750,362931027,23,1
2751,360859006,3,1
2752,359504019,19,1
2753,682267003,10,1
2754,682430001,2,1
2755,359504016,28,1
2756,358753005,12,1
2757,682600001,4,1
2758,358483007,27,1
2759,373506008,32,1
2760,682739001,13,1
2761,682739002,3,1
2762,358483006,16,1
2763,357751003,4,1
2764,682996001,18,1
2765,357751001,4,1
2766,683001001,32,1
2767,683001002,4,1
2768,683024003,17,1
2769,682028003,0,1
2770,364297029,3,1
2771,367376002,11,1
2772,681891001,2,1
2773,373506004,32,1
2774,372860052,32,1
2775,681150003,10,1
2776,681187001,29,1
2777,681196001,19,1
2778,681196002,19,1
2779,681244001,13,1
2780,681247001,1,1
2781,681247002,1,1
2782,681264006,13,1
2783,681264011,23,1
2784,372860024,32,1
2785,681594001,9,1
2786,681657001,19,1
2787,681667002,12,1
2788,681667007,12,1
2789,681718001,18,1
2790,681748003,1,1
2791,370868012,0,1
2792,306847010,29,1
2793,688508001,7,1
2794,678260005,22,1
2795,703629001,2,1
2796,701580001,24,1
2797,701981001,9,1
2798,702072001,8,1
2799,702624001,8,1
2800,702885001,10,1
2801,194037001,32,1
2802,703199001,5,1
2803,703199002,24,1
2804,190021003,1,1
2805,190021001,0,1
2806,701410001,15,1
2807,703843001,15,1
2808,189691067,26,1
2809,704048003,28,1
2810,704048006,2,1
2811,188183014,17,1
2812,705094003,10,1
2813,705115001,4,1
2814,705143001,4,1
2815,188183009,12,1
2816,701419001,15,1
2817,701398001,26,1
2818,697349008,19,1
2819,213691083,1,1
2820,697489001,2,1
2821,216081011,15,1
2822,697506001,4,1
2823,697927001,21,1
2824,215589001,32,1
2825,214844002,20,1
2826,214844001,4,1
2827,699366001,21,1
2828,699383001,2,1
2829,212042043,8,1
2830,701246002,15,1
2831,700774001,22,1
2832,700819002,28,1
2833,211143023,24,1
2834,700828001,2,1
2835,700828002,2,1
2836,211143022,6,1
2837,700842002,7,1
2838,700861001,28,1
2839,201219011,32,1
2840,705187001,12,1
2841,705973003,27,1
2842,706896001,9,1
2843,146721002,4,1
2844,176550020,6,1
2845,714423001,22,1
2846,153115039,5,1
2847,153115019,5,1
2848,714428001,1,1
2849,714909001,5,1
2850,715232002,5,1
2851,148033001,32,1
2852,717130004,28,1
2853,719017001,4,1
2854,186372042,10,1
2855,719017002,10,1
2856,118458039,1,1
2857,719530004,1,1
2858,719610002,13,1
2859,118458038,16,1
2860,110065002,12,1
2861,727754001,2,1
2862,728162001,19,1
2863,110065001,24,1
2864,714419001,28,1
2865,176754001,21,1
2866,714413001,1,1
2867,714411001,1,1
2868,707606001,4,1
2869,707611001,4,1
2870,708806001,2,1
2871,186266004,4,1
2872,186262006,19,1
2873,711405002,2,1
2874,711694001,2,1
2875,711871001,22,1
2876,712517005,9,1
2877,181448104,12,1
2878,712838007,18,1
2879,181160009,22,1
2880,713993001,4,1
2881,713993005,4,1
2882,179950017,9,1
2883,713997002,4,1
2884,179950002,4,1
2885,714373001,1,1
2886,714375001,28,1
2887,697486002,4,1
2888,697329006,10,1
2889,688508002,1,1
2890,691102001,7,1
2891,293244008,29,1
2892,690480002,32,1
2893,690498001,16,1
2894,690566005,16,1
2895,690783004,9,1
2896,293244002,31,1
2897,291338017,6,1
2898,287645023,6,1
2899,287645002,3,1
2900,282832001,3,1
2901,690276001,9,1
2902,277738002,31,1
2903,691275008,28,1
2904,272591001,25,1
2905,691291004,10,1
2906,268305001,4,1
2907,266873006,32,1
2908,266168001,32,1
2909,262277026,1,1
2910,262277011,2,1
2911,690338002,19,1
2912,690260002,11,1
2913,696826001,16,1
2914,301213007,10,1
2915,688558007,1,1
2916,688632001,4,1
2917,688658003,32,1
2918,688678001,16,1
2919,688826001,4,1
2920,301227002,9,1
2921,688873006,22,1
2922,301213014,10,1
2923,301213013,10,1
2924,300908003,1,1
2925,297067002,21,1
2926,300024017,10,1
2927,300024016,10,1
2928,688873018,2,1
2929,299733008,7,1
2930,689123001,24,1
2931,689165001,28,1
2932,689208003,5,1
2933,297078002,18,1
2934,297078001,32,1
2935,262277009,10,1
2936,257430029,26,1
2937,691911001,6,1
2938,695113001,26,1
2939,694589001,1,1
2940,228257005,5,1
2941,694672001,4,1
2942,694689002,1,1
2943,228257004,32,1
2944,694966002,23,1
2945,694968001,23,1
2946,224337001,28,1
2947,694995001,0,1
2948,695151001,1,1
2949,691989003,28,1
2950,695255001,15,1
2951,224314013,8,1
2952,220094001,19,1
2953,695707001,1,1
2954,695972003,16,1
2955,218354047,2,1
2956,217727003,9,1
2957,696545005,22,1
2958,696628002,15,1
2959,234187001,11,1
2960,237347036,19,1
2961,693642001,7,1
2962,693480001,4,1
2963,692002001,28,1
2964,254940026,9,1
2965,692066001,29,1
2966,692202001,27,1
2967,253448001,5,1
2968,252229001,1,1
2969,249136022,10,1
2970,249136020,10,1
2971,244267032,12,1
2972,243937023,32,1
2973,692688001,4,1
2974,692903001,4,1
2975,693177002,3,1
2976,693208004,6,1
2977,241436001,4,1
2978,241412038,1,1
2979,693208007,21,1
2980,693466001,8,1
2981,693474001,15,1
2982,678280001,8,1
2983,678260002,5,1
2984,478646003,4,1
2985,668466002,3,1
2986,457039007,2,1
2987,457039003,12,1
2988,456163021,19,1
2989,668153001,9,1
2990,668290001,4,1
2991,668321002,28,1
2992,668390001,17,1
2993,668396001,17,1
2994,668466001,29,1
2995,668640001,10,1
2996,667870002,16,1
2997,668766002,28,1
2998,455828001,12,1
2999,668958001,6,1
3000,669014002,5,1
3001,455504002,26,1
3002,669031002,9,1
3003,669034002,18,1
3004,455014028,26,1
3005,455014019,26,1
3006,667924001,19,1
3007,667870001,9,1
3008,667126001,16,1
3009,667411002,13,1
3010,463086004,1,1
3011,667173002,2,1
3012,667216002,21,1
3013,667248004,5,1
3014,462435012,29,1
3015,461414008,4,1
3016,460302004,28,1
3017,459428011,19,1
3018,667395002,26,1
3019,458925002,28,1
3020,667832001,1,1
3021,458924006,27,1
3022,458543001,17,1
3023,458428034,11,1
3024,457292020,28,1
3025,667499010,19,1
3026,667697001,6,1
3027,667697002,6,1
3028,457292019,27,1
3029,667769005,11,1
3030,669091001,23,1
3031,669105001,15,1
3032,669215002,19,1
3033,670390001,6,1
3034,670233009,30,1
3035,670233011,30,1
3036,670279002,24,1
3037,452616002,20,1
3038,670295001,22,1
3039,670300001,1,1
3040,670300002,1,1
3041,670316001,17,1
3042,670334001,11,1
3043,670424001,28,1
3044,454804007,6,1
3045,452511001,12,1
3046,451720003,11,1
3047,670698001,10,1
3048,670707001,12,1
3049,670752001,26,1
3050,671011001,25,1
3051,671011002,15,1
3052,671015001,9,1
3053,671027001,27,1
3054,670233005,30,1
3055,670152001,6,1
3056,452818001,11,1
3057,670063002,24,1
3058,669268001,7,1
3059,669328001,8,1
3060,453358002,4,1
3061,669360002,1,1
3062,453358001,8,1
3063,669363001,1,1
3064,669517002,10,1
3065,669535001,23,1
3066,453272015,9,1
3067,669786001,4,1
3068,669786002,4,1
3069,669809001,5,1
3070,669814003,26,1
3071,669825002,5,1
3072,453239044,6,1
3073,453065002,29,1
3074,452851009,20,1
3075,669916001,28,1
3076,670063001,24,1
3077,667127001,12,1
3078,667096001,2,1
3079,451380012,23,1
3080,471077001,24,1
3081,664746001,4,1
3082,664776003,6,1
3083,664917002,27,1
3084,474088001,8,1
3085,664939001,8,1
3086,664942001,7,1
3087,664949001,3,1
3088,664949002,9,1
3089,665044002,1,1
3090,471074002,5,1
3091,474461014,23,1
3092,470985003,0,1
3093,665095004,30,1
3094,470789012,12,1
3095,470789003,5,1
3096,665211001,15,1
3097,470636064,25,1
3098,470636007,8,1
3099,665303001,1,1
3100,469682008,28,1
3101,664729001,11,1
3102,475762003,4,1
3103,463601008,27,1
3104,664190002,15,1
3105,664074005,0,1
3106,664074007,2,1
3107,478646002,4,1
3108,664122003,12,1
3109,478646001,4,1
3110,664133003,18,1
3111,664138002,12,1
3112,664180001,8,1
3113,478549005,22,1
3114,478298012,4,1
3115,477163001,11,1
3116,478298011,4,1
3117,664319008,17,1
3118,664325001,11,1
3119,477904002,7,1
3120,664340001,7,1
3121,477507002,7,1
3122,477163010,14,1
3123,664490001,0,1
3124,664618001,4,1
3125,469562036,10,1
3126,469562021,10,1
3127,665384001,10,1
3128,666449001,16,1
3129,666327008,13,1
3130,666354001,2,1
3131,642631002,28,1
3132,666354004,7,1
3133,463970044,5,1
3134,666382003,2,1
3135,666448001,28,1
3136,666448004,10,1
3137,666448005,28,1
3138,666578001,12,1
3139,469137011,10,1
3140,666578008,7,1
3141,666581001,21,1
3142,666584001,6,1
3143,463970023,5,1
3144,666606001,3,1
3145,666617003,2,1
3146,666617004,5,1
3147,463601015,29,1
3148,666651012,24,1
3149,464454011,25,1
3150,666115001,0,1
3151,666080002,5,1
3152,464679008,5,1
3153,469039019,2,1
3154,469039001,7,1
3155,665506001,7,1
3156,665507003,7,1
3157,467302099,25,1
3158,665538001,8,1
3159,665596001,5,1
3160,665725001,22,1
3161,465862001,11,1
3162,465655017,5,1
3163,464927010,5,1
3164,464927008,5,1
3165,464908040,15,1
3166,464908039,5,1
3167,665969001,13,1
3168,665972001,8,1
3169,665975001,22,1
3170,666061001,5,1
3171,666061003,24,1
3172,671057001,12,1
3173,671057003,1,1
3174,678239002,18,1
3175,675864002,26,1
3176,675378002,10,1
3177,675508002,23,1
3178,675515001,2,1
3179,675689001,8,1
3180,675699001,1,1
3181,418545036,6,1
3182,418545001,6,1
3183,417427001,4,1
3184,675864001,12,1
3185,416511016,13,1
3186,426013023,14,1
3187,416157027,11,1
3188,675981001,30,1
3189,676110001,1,1
3190,676110003,27,1
3191,676110007,27,1
3192,676198001,1,1
3193,676286001,5,1
3194,676326005,2,1
3195,413707022,1,1
3196,425978003,29,1
3197,675319007,19,1
3198,430757001,8,1
3199,674890001,1,1
3200,674492002,22,1
3201,674492003,22,1
3202,674492004,27,1
3203,430596001,11,1
3204,674536001,13,1
3205,674601001,15,1
3206,674681001,8,1
3207,429313008,24,1
3208,674888001,22,1
3209,428291001,1,1
3210,675319004,12,1
3211,675139002,28,1
3212,675139003,2,1
3213,428071011,8,1
3214,675203002,15,1
3215,427159007,14,1
3216,427114015,12,1
3217,675302002,2,1
3218,426199021,24,1
3219,426013024,14,1
3220,676364002,16,1
3221,676387001,19,1
3222,676539001,9,1
3223,400246010,18,1
3224,401044019,10,1
3225,677848006,32,1
3226,401044002,2,1
3227,400319005,16,1
3228,400296003,18,1
3229,677930006,1,1
3230,677964001,2,1
3231,400246021,18,1
3232,677967003,5,1
3233,399256023,10,1
3234,676540001,9,1
3235,399256005,18,1
3236,677999001,18,1
3237,399223029,2,1
3238,399223026,27,1
3239,399223025,18,1
3240,399136054,19,1
3241,399136047,28,1
3242,678206001,15,1
3243,678239001,12,1
3244,403448008,30,1
3245,403448010,30,1
3246,403490012,6,1
3247,677711001,28,1
3248,676698001,12,1
3249,676754001,6,1
3250,676756001,6,1
3251,413707019,25,1
3252,411413017,22,1
3253,676979001,16,1
3254,676979002,21,1
3255,676990002,12,1
3256,409730006,1,1
3257,677062001,8,1
3258,677182001,13,1
3259,677218001,28,1
3260,677304002,9,1
3261,677341001,28,1
3262,407663008,4,1
3263,677506001,16,1
3264,677506002,4,1
3265,407354004,23,1
3266,404864030,26,1
3267,430694018,10,1
3268,431034005,7,1
3269,671057006,12,1
3270,672127001,9,1
3271,671776001,10,1
3272,671777002,27,1
3273,671783001,21,1
3274,671809002,23,1
3275,448515019,27,1
3276,672054001,26,1
3277,448515001,27,1
3278,672090001,11,1
3279,672126001,29,1
3280,447694017,11,1
3281,671668005,15,1
3282,672320001,5,1
3283,672573001,12,1
3284,447694009,11,1
3285,672590002,29,1
3286,446224043,16,1
3287,446224036,22,1
3288,672625006,0,1
3289,672625007,28,1
3290,672824006,21,1
3291,671695001,4,1
3292,671657010,0,1
3293,674336007,22,1
3294,671513003,24,1
3295,671142001,26,1
3296,671143001,24,1
3297,451380008,9,1
3298,451243013,3,1
3299,671453002,21,1
3300,451243012,6,1
3301,450056008,18,1
3302,450056007,7,1
3303,671513001,5,1
3304,449897042,14,1
3305,671624001,2,1
3306,671515003,16,1
3307,671553001,16,1
3308,449897018,6,1
3309,449263031,27,1
3310,449263024,17,1
3311,449263005,17,1
3312,671607001,32,1
3313,671610001,2,1
3314,671613001,16,1
3315,446224019,22,1
3316,672890004,22,1
3317,672899001,2,1
3318,440811001,8,1
3319,673806002,6,1
3320,673806003,6,1
3321,673806004,6,1
3322,673807002,25,1
3323,443262015,23,1
3324,442915008,12,1
3325,440811010,21,1
3326,673911002,32,1
3327,440811006,11,1
3328,436083001,19,1
3329,672947004,16,1
3330,433444013,10,1
3331,433444001,10,1
3332,433414028,15,1
3333,674079002,4,1
3334,674079003,19,1
3335,432984001,3,1
3336,674096002,4,1
3337,674316003,24,1
3338,674336003,22,1
3339,673776004,14,1
3340,673771003,28,1
3341,673771002,15,1
3342,673677004,21,1
3343,673016001,17,1
3344,673024004,6,1
3345,673175001,6,1
3346,673275003,22,1
3347,673349001,10,1
3348,446224013,22,1
3349,446224011,15,1
3350,446224010,22,1
3351,446224001,15,1
3352,673462002,2,1
3353,673531001,5,1
3354,673630001,1,1
3355,445865001,27,1
3356,445419009,16,1
3357,443860011,21,1
3358,443696014,31,1
3359,443696011,13,1
3360,443696002,29,1
3361,443696001,11,1
3362,526302001,22,1
3363,575542002,9,1
3364,526302003,15,1
3365,600886001,17,1
3366,609282001,21,1
3367,609301001,8,1
3368,565200029,31,1
3369,609650002,2,1
3370,609650008,1,1
3371,565183003,26,1
3372,609719003,17,1
3373,609727002,17,1
3374,609727003,17,1
3375,609837004,4,1
3376,610097001,27,1
3377,610274009,3,1
3378,610314002,4,1
3379,610321005,9,1
3380,610321008,4,1
3381,610543011,15,1
3382,564929005,6,1
3383,564790013,21,1
3384,610726001,4,1
3385,610729001,21,1
3386,610729002,2,1
3387,609146009,23,1
3388,565259003,6,1
3389,608945003,27,1
3390,608338002,13,1
3391,608007005,7,1
3392,566592010,27,1
3393,566592007,27,1
3394,608016002,12,1
3395,608018001,20,1
3396,566140004,17,1
3397,608069008,29,1
3398,566140001,17,1
3399,608210001,12,1
3400,608370001,4,1
3401,608776010,32,1
3402,608445001,4,1
3403,566096005,20,1
3404,608570003,17,1
3405,608596002,4,1
3406,608645003,31,1
3407,608769002,0,1
3408,608769005,28,1
3409,608776002,8,1
3410,565373002,18,1
3411,564790008,1,1
3412,610730016,2,1
3413,564787018,21,1
3414,564334002,24,1
3415,564358003,23,1
3416,611144006,31,1
3417,611144021,31,1
3418,611146010,26,1
3419,611148004,6,1
3420,564343001,31,1
3421,611150001,31,1
3422,611151001,27,1
3423,611216001,0,1
3424,611338001,20,1
3425,564358010,23,1
3426,611364001,28,1
3427,564314027,19,1
3428,564314018,23,1
3429,564312012,23,1
3430,564312006,23,1
3431,611732002,19,1
3432,611815001,9,1
3433,611821006,7,1
3434,611929005,9,1
3435,611032002,8,1
3436,611024002,19,1
3437,610730021,1,1
3438,564417001,12,1
3439,610730027,18,1
3440,564787012,21,1
3441,610747002,18,1
3442,564787008,7,1
3443,564787003,4,1
3444,564754012,15,1
3445,610776007,19,1
3446,564449001,15,1
3447,564419002,27,1
3448,564375004,11,1
3449,564358021,15,1
3450,564358023,15,1
3451,610787001,12,1
3452,610822010,30,1
3453,610822017,13,1
3454,610822019,13,1
3455,610822020,30,1
3456,610842005,17,1
3457,610922002,0,1
3458,611020010,14,1
3459,608007002,7,1
3460,607834011,22,1
3461,566904001,1,1
3462,567608004,20,1
3463,567729004,17,1
3464,604352001,0,1
3465,604514006,20,1
3466,604590001,1,1
3467,567728002,17,1
3468,604837007,4,1
3469,605020001,5,1
3470,567720003,10,1
3471,567635007,20,1
3472,605093001,8,1
3473,604199003,28,1
3474,605094001,32,1
3475,605094008,22,1
3476,605154001,8,1
3477,605164001,1,1
3478,605230010,28,1
3479,605290001,20,1
3480,605365001,9,1
3481,605383002,20,1
3482,567572003,20,1
3483,604199010,22,1
3484,604100002,3,1
3485,567535006,6,1
3486,602722001,9,1
3487,567990010,20,1
3488,601468006,7,1
3489,601595003,18,1
3490,601622002,28,1
3491,601743001,19,1
3492,567968002,3,1
3493,567820005,13,1
3494,602409007,23,1
3495,602409009,23,1
3496,602722002,15,1
3497,604015001,27,1
3498,602895001,2,1
3499,567760006,6,1
3500,603145001,2,1
3501,603145003,5,1
3502,567745004,6,1
3503,567731001,7,1
3504,603583004,8,1
3505,603585003,28,1
3506,603680002,24,1
3507,605571010,10,1
3508,605777008,1,1
3509,566940004,23,1
3510,607427005,0,1
3511,607347007,13,1
3512,607347017,6,1
3513,567411008,23,1
3514,607372005,2,1
3515,607400002,4,1
3516,607400003,7,1
3517,607421002,9,1
3518,566941019,23,1
3519,607427003,2,1
3520,607537001,7,1
3521,567411015,23,1
3522,607609001,25,1
3523,566941003,23,1
3524,607645003,0,1
3525,607703001,28,1
3526,607732001,10,1
3527,607788001,12,1
3528,566941001,23,1
3529,607833002,1,1
3530,607834001,22,1
3531,607347004,6,1
3532,607310003,28,1
3533,605777010,21,1
3534,606522003,28,1
3535,605842006,23,1
3536,605939001,28,1
3537,605939003,15,1
3538,567535005,10,1
3539,567479001,12,1
3540,567475001,12,1
3541,606191001,8,1
3542,567439006,11,1
3543,606322009,14,1
3544,606670001,20,1
3545,567411017,12,1
3546,606670003,31,1
3547,606712001,4,1
3548,606769001,1,1
3549,606800004,7,1
3550,567424006,11,1
3551,607036001,17,1
3552,607145001,7,1
3553,567413004,11,1
3554,607247001,4,1
3555,611929006,27,1
3556,611929009,9,1
3557,612004001,17,1
3558,560249001,31,1
3559,617812003,15,1
3560,617835003,10,1
3561,617857002,5,1
3562,617878003,0,1
3563,560325001,5,1
3564,617919009,1,1
3565,560270010,21,1
3566,618008001,26,1
3567,618129001,11,1
3568,618387001,7,1
3569,617660001,28,1
3570,560222016,17,1
3571,618389001,3,1
3572,560222011,17,1
3573,618399008,13,1
3574,618480001,11,1
3575,618480002,11,1
3576,618650002,12,1
3577,618682007,15,1
3578,618760001,32,1
3579,617728002,8,1
3580,617646002,28,1
3581,618800001,15,1
3582,617295001,3,1
3583,616849003,2,1
3584,617036001,14,1
3585,617036002,14,1
3586,617037003,26,1
3587,617065002,29,1
3588,617169003,0,1
3589,617169010,2,1
3590,561066001,24,1
3591,617280003,21,1
3592,560783010,22,1
3593,617645010,1,1
3594,617322004,12,1
3595,617348002,32,1
3596,617426004,11,1
3597,617534005,12,1
3598,617534006,15,1
3599,560621004,23,1
3600,617534008,15,1
3601,560393004,5,1
3602,617620003,7,1
3603,618778001,22,1
3604,618800006,28,1
3605,616763004,17,1
3606,619561015,23,1
3607,619353006,6,1
3608,560221025,17,1
3609,619496004,1,1
3610,560221012,17,1
3611,619502001,21,1
3612,560221011,17,1
3613,619506002,21,1
3614,619515001,2,1
3615,619561010,23,1
3616,560221006,17,1
3617,619280009,22,1
3618,619636003,4,1
3619,619660001,2,1
3620,619727003,22,1
3621,619739008,31,1
3622,619739016,26,1
3623,619739037,29,1
3624,619881009,9,1
3625,619884012,28,1
3626,619884014,25,1
3627,619293001,28,1
3628,619258002,2,1
3629,618839003,13,1
3630,619081001,5,1
3631,618840001,31,1
3632,618840004,31,1
3633,618840005,31,1
3634,618841001,26,1
3635,618899006,9,1
3636,618899007,30,1
3637,618917009,13,1
3638,618950004,9,1
3639,619075001,0,1
3640,619110002,12,1
3641,619258001,2,1
3642,619138001,28,1
3643,619138002,28,1
3644,619148003,12,1
3645,619175003,7,1
3646,619176001,9,1
3647,619229008,26,1
3648,619234004,15,1
3649,619234005,4,1
3650,619236001,4,1
3651,616808001,8,1
3652,616763001,4,1
3653,612032001,1,1
3654,562734011,29,1
3655,613246006,14,1
3656,613405001,7,1
3657,563027002,16,1
3658,613456007,28,1
3659,613456009,12,1
3660,613459002,28,1
3661,562914005,24,1
3662,562775001,4,1
3663,562761001,0,1
3664,613521001,15,1
3665,613246003,18,1
3666,562657001,9,1
3667,562480004,2,1
3668,613826002,9,1
3669,613827001,30,1
3670,613858005,24,1
3671,613942006,2,1
3672,613942009,17,1
3673,614044003,27,1
3674,614429002,15,1
3675,563161008,26,1
3676,563162003,31,1
3677,614496001,24,1
3678,563519003,2,1
3679,612064008,12,1
3680,612075001,10,1
3681,564073004,26,1
3682,564031001,5,1
3683,612133001,27,1
3684,563988004,6,1
3685,563821001,12,1
3686,612455005,14,1
3687,612455006,14,1
3688,612481008,1,1
3689,563162004,6,1
3690,563479002,7,1
3691,612674004,24,1
3692,612730003,1,1
3693,612891001,12,1
3694,612891005,8,1
3695,563276003,20,1
3696,613084001,5,1
3697,613133001,22,1
3698,613147003,10,1
3699,614460005,27,1
3700,614496002,24,1
3701,561222001,28,1
3702,616088002,17,1
3703,615934008,10,1
3704,615936002,17,1
3705,615939007,21,1
3706,615941001,17,1
3707,561758013,15,1
3708,561617003,27,1
3709,561570001,19,1
3710,616030001,9,1
3711,616086008,5,1
3712,561445020,2,1
3713,615566001,27,1
3714,616201009,16,1
3715,561445018,28,1
3716,616263001,10,1
3717,616543007,6,1
3718,616632001,9,1
3719,616705002,18,1
3720,616708003,29,1
3721,561307003,3,1
3722,561303013,31,1
3723,561797002,12,1
3724,615508003,7,1
3725,614734001,12,1
3726,615042010,2,1
3727,614854001,24,1
3728,615021001,15,1
3729,562252035,10,1
3730,562252033,22,1
3731,562252031,9,1
3732,562252005,2,1
3733,562252004,10,1
3734,615042004,28,1
3735,615042006,2,1
3736,615054004,9,1
3737,615508002,7,1
3738,615092001,2,1
3739,615141001,28,1
3740,562211001,4,1
3741,615192004,18,1
3742,615280005,13,1
3743,561815002,18,1
3744,615367010,1,1
3745,615491005,19,1
3746,615508001,7,1
3747,567992006,20,1
3748,600229015,11,1
3749,619978001,26,1
3750,600229001,11,1
3751,581979005,2,1
3752,582254001,21,1
3753,582258001,10,1
3754,582751001,26,1
3755,572797010,12,1
3756,572797002,28,1
3757,572611001,25,1
3758,583351009,4,1
3759,583388001,4,1
3760,583448003,6,1
3761,572582008,21,1
3762,572582003,21,1
3763,572573001,7,1
3764,583539001,31,1
3765,572533005,11,1
3766,572533002,1,1
3767,583797001,6,1
3768,583800009,1,1
3769,583964001,7,1
3770,572524001,7,1
3771,583976003,1,1
3772,572797011,8,1
3773,581831010,3,1
3774,581831001,3,1
3775,581213003,1,1
3776,573438001,11,1
3777,573420001,11,1
3778,573323002,1,1
3779,581117001,21,1
3780,581127010,3,1
3781,581154003,28,1
3782,581157001,5,1
3783,573284061,19,1
3784,581162008,4,1
3785,573284054,12,1
3786,572852001,5,1
3787,572938002,21,1
3788,581338001,12,1
3789,581543001,19,1
3790,581583001,25,1
3791,581709007,28,1
3792,572931002,21,1
3793,581777002,4,1
3794,572931001,21,1
3795,581781004,11,1
3796,572480003,27,1
3797,584200005,27,1
3798,584327002,19,1
3799,586307004,21,1
3800,585851001,2,1
3801,585929001,28,1
3802,586011008,28,1
3803,586203001,10,1
3804,586203002,2,1
3805,586257002,17,1
3806,572127020,0,1
3807,586273002,17,1
3808,586282001,31,1
3809,586307005,12,1
3810,572127021,2,1
3811,586333001,20,1
3812,586515001,28,1
3813,586955001,9,1
3814,586955022,16,1
3815,587115001,17,1
3816,587137001,24,1
3817,587204002,5,1
3818,571436024,22,1
3819,587236001,7,1
3820,585809002,23,1
3821,585788001,22,1
3822,584327004,17,1
3823,584940007,8,1
3824,572400003,8,1
3825,584481001,28,1
3826,572400002,2,1
3827,584483004,10,1
3828,584631003,11,1
3829,584631018,23,1
3830,572399007,9,1
3831,584804001,6,1
3832,572399006,27,1
3833,584989003,12,1
3834,585785001,15,1
3835,585000002,28,1
3836,572128013,28,1
3837,585355004,14,1
3838,585355008,14,1
3839,585398005,6,1
3840,585413001,7,1
3841,572128008,28,1
3842,585682001,13,1
3843,585754001,1,1
3844,580857001,4,1
3845,580853002,12,1
3846,580770004,17,1
3847,574681002,28,1
3848,577675001,2,1
3849,577986001,26,1
3850,577992001,24,1
3851,574874003,12,1
3852,578020002,10,1
3853,578041001,32,1
3854,578311001,9,1
3855,578374001,5,1
3856,578430002,1,1
3857,578471003,8,1
3858,575004005,4,1
3859,574212001,17,1
3860,574157001,11,1
3861,574117006,16,1
3862,574112002,22,1
3863,574112001,22,1
3864,578589001,6,1
3865,578626008,11,1
3866,578797001,6,1
3867,574109014,1,1
3868,577513002,2,1
3869,577512007,7,1
3870,578846003,8,1
3871,576773012,10,1
3872,575836002,2,1
3873,575923001,4,1
3874,575957001,28,1
3875,576705002,30,1
3876,576714003,30,1
3877,576719002,13,1
3878,576719004,3,1
3879,576770001,1,1
3880,575464004,22,1
3881,576773015,9,1
3882,577512005,7,1
3883,575343001,26,1
3884,576773018,10,1
3885,575236001,28,1
3886,576775006,16,1
3887,575172005,10,1
3888,576775013,16,1
3889,577178002,9,1
3890,575141002,10,1
3891,575074001,6,1
3892,578846001,8,1
3893,574109011,8,1
3894,580770002,16,1
3895,580054003,15,1
3896,579751009,16,1
3897,579865003,22,1
3898,573701001,0,1
3899,579907001,6,1
3900,579941002,13,1
3901,573695001,27,1
3902,580000002,24,1
