,customer_id,articles
4202,18880241f26c6669a203ebaa9d7e90f43681e64578863a6fe2e48345c34b5148,0617919017
4203,188a757e79d3049743f9521fc430892f27430470bd5cf54cb3623fb4dae1dad9,"0573085001,0573085001,0573085001,0573085001"
4207,188bd2054fcba781978783daa4687c5cd5a313975c7a20a9b0743d43d7ad9447,"0642499001,0640129003,0594430008,0616337002,0603680002"
4212,1897518a4499bcace646fe8e7148e980f5f67caf489b89726c70e209d0e6d337,"0618839003,0624120005"
4214,189907d432068b9646ca4f9f7dd25d1a2f951a24e276c8475bd77159756d3e01,"0562252028,0539723042,0457892005,0657415001"
4218,189c716beb210d12cdf05e10937369c93a13dbd8a52f524881e47f420e307c98,0591333005
4219,189efaedae7027b3a0174b32a61d82998bc9c9ae4554225838106be0930f47fa,"0688873020,0688873005"
4221,18a5956268ccde3ebde34058e07cc3f597813844d011ce759d805621a9b8528d,"0502186012,0399136061,0693474001,0576775001,0576775001,0526302003"
4227,18a81bd6464a3b749413ea9dfebf01437946c0e8801e449d71089283befd19bf,"0682739001,0626263014,0626441006,0592959010,0719610002,0626441005,0626263012,0513257013,0552346012"
4236,18a833cb1de09d5e6c831c0af321e7beb4285906171accde81985438be765683,"0661435001,0685687001"
4238,18ac163abcdbb3cbec6e68f267fa4fd256e95cee2a01c924f2eee19ffad89360,"0215589001,0688658003,0510465001"
4241,18ad3e2db8c9d4b70570e0d21b12625214ea49cac74c2ec5d197d21b3d422393,"0657476002,0625939005,0681815003,0683662005"
4245,18aef06db8fce03ae00751572b1eb63cf1348b643b2d99ff8bfadc9c0c4a502f,"0384851013,0384851013,0384851013"
4248,18bb8e539bff87d67a093a556c1d6a08b11032e081a60698e32825345beaedbf,"0662868001,0615141002"
4250,18bf20a8ce3e4a21b9c34daae7763cb355be5e97939090b87b22a03de1268748,0632523001
4251,18c0cffdaf75d19794a17dc67099b37fa048a37560e2bd6424b70365e0b1110d,"0573085004,0589222005,0573085005"
4254,18c1ee78da39380c5ede57bf4722f480c3bf4d3022dcde46b98768533e738892,0630616001
4255,18c933f03c5449fa5c4b50232797a69e63083f097df77ffb7e343347428efbbc,"0638358002,0309864010"
4257,18ccc8ac669fc2c407680c13d196b679e45c918d5e267b671021bdd36036c957,"0397068014,0651724003,0673638003,0673638005,0602409006"
4262,18cfbd899a5f5f3b4bc0a0430104e0fd436c9fb10402eb184d95582a9f59d8b3,"0436261001,0556364001,0677848006,0579504001,0639469006,0639469006,0111586001,0589221003,0578041001,0234432001,0234432001,0200182001,0200182001,0591710002,0251510001,0251510001,0632151003,0310091018,0310091018,0677848002,0111593001,0111593001,0240561001,0624123004,0550471019,0550471019"
4288,18e0e14b229c31bd5dccbd0364bcc2f900e61b1c8037e861f325776b58198f4d,0399136023
4289,18e0e34e050db85a9450dce0dcd34f1d6f73a08f8b3ca1c98c5d604ac9a84ae5,0638282001
4290,18e90312afdd150f393696711b4ab7ef778a878994ddbbf84e41d66bfeee2642,"0484205010,0573085014,0589924005,0668273001,0573085019"
4295,18eadc6cc96038779656c52543ca348e9d6ae3fcd1f955ae134b2356ba398281,0688873007
4296,18eefe968351fdd4f642efa9d61a4e22bbc1062090d4a26d2c8586003e988622,0665477003
4297,18f248be079b0641cfe70e03ae1889aaf843ba3093f0c5287da83b599263a337,"0637280003,0565259003"
4299,190a0f0044c6b1d554dff08a544a6bd41e70b0086d9d66b92b7ba434f53c6070,"0634332005,0592975013"
4301,191020c64be90e88ccd217015fe5a8e5c667a33d0f885aff7acd4bff191ec5c4,"0634704002,0634704002,0634704001,0634704001"
4305,191074678c2c3a87d3cd2bba7231eabbf44c586cb959f71c599118d1ac931783,"0673900002,0673900002,0673900005,0673900005,0673900005,0673900005,0673900001"
4312,1912faae3189413ff9a63566cc9eddafdaa3f9a7860e3b1a6b77dfbe08530632,0637515006
4313,1914b23f69ff7479fe7b0b335c05ec1cc4d17dac5272b6ef83a0d1fe85d7a3eb,"0478298011,0627389006"
4315,191ecc191a6fc0c09bd0ba276ebfd111390ae43a5a571202062019d848783133,"0592174001,0550309001,0639242001"
4318,1920cfe1b2d75952621d1c848635c9148ec4e26bc2836f7ccc281851e1f8a610,0573716012
4319,1928af420dbf458726e003caf4b74d74c350ab064f11e346de169718e47da7c5,"0656734005,0658847002,0703199002"
4322,1929f41028b0ea66bc7289271979915ecea11cc68d12569cdfee9552edb36c21,"0625321003,0564786020,0625321010"
4325,192aaacac2079f917e89025f44296b49c4f11b0ba62b29cd18b976b9efc5e175,0688873001
4326,193077085f022489917add048e5b3886ade7a1d398365ae32cf0c470da8004c2,"0685276005,0688873001,0634332004"
4329,19355620c4243ef359e007fa8caa59954d554b11e8376cd20d195456cd40f7be,"0590748001,0662868003"
4331,1935e422c406ab54cb5e607f766e73abd8e3e32477a3d51d0f198356e074e739,"0504155001,0676979001,0504155011"
4334,193bf318b5126dff0e8d152e5a12b28ff6b128c9ea187c6219bd2bd4ec40bba5,"0636938003,0625939013,0701246002"
4337,193dac6221713438ad9f6af3d542c658d32659ef58b619a4d0fd6147b38ea9df,"0575923001,0664618001"
4339,19427af52f1c859b05dd8583dac71896c247f59a17b238a7c632a5c1efed1095,"0559018008,0478818005,0624917001,0554546002,0589921001,0606670003,0544360001"
4346,1944ea4e8fced6b321420b04871146e8ccd3a942f8c9903dbc1120d930ed1e42,"0685687001,0684033003"
4348,194c9b4ce8c06a91bb0083e4f21c0228cd503e34fdbc2c8bb103298b0dde1fc0,"0548613038,0610776022,0579541004"
4351,1954d32d7f103e23ee78776c7adc1cf31b4d6545d068b11d9dfe7c43cfb9b657,0568601018
4352,195d813d47ae0f8d1b5e20eb076a26ea14f9fb4fa0dd7674103cb73fdd98205b,0623522002
4353,1960a0e6adb9a06d81073f7bf6eab719769b7beeb459dd240778996b7fedcac1,0674888001
4354,1962e6fef3ad09a46071fb9733b4dc116d19782184d1eb536cc627d40297869c,"0588676001,0588676001"
4356,1966c2c29ff7c59ffd90e435a8c808926c788e94eac5b376b300ff13aea383fb,"0633781012,0612420001,0589924005"
4359,19731203c73488184456549bfe4813d69ea3bd003f1bd18822ff003a28890d97,"0564999009,0564999009,0565036008,0565036008,0667999004,0667999004,0625432001,0625432001,0594542018"
4368,197498c1658ab4f49b35a1f68f42b725c8ab1afa002759f2d9ca3c3c1884559d,"0573716039,0573085001,0680374003"
4371,197f42c3b054a238c093dba1717f1a5ab41df19c72b17e6f5f6bd3411d4e537c,"0570189001,0572611001,0562252001"
4374,198283e9983c9257747407551439eee3642c77cf3c52ac7de225da9825e61f8b,"0625311006,0624632006,0637549005,0633377003,0568597021,0633932001"
4380,1987cd1d9f8050e04a30ebe1e8e978716897e79c4ddc92532886b63cad199ec1,"0625961001,0626054001"
4382,198884dd6ff81ffe24d593420fa54b5226a8a19f19d0e2efa71107d95b032bff,0617835006
4383,198a606719e3502953cbefaa7d9795c469efde28404bed3115a7f70ee39e4fc6,"0657497006,0633130001,0657497007"
4386,198b6d5ff268abf66ad0c6e4292bc2810d36390897a22fa7638b8888cdd77d72,"0675281001,0643657001,0659295003,0652869001,0644522001,0650696002,0627389006,0666006006,0682430001,0659459001,0633148004,0634249002,0662868003,0671505004,0674002001"
4401,198c76d8a22c3348607618aca281022b0b76d878e994a052254ed47c7c3b0553,0560621004
4402,198c8b00aeb9080286133ea08c4b859419d83e27286e4676fba965a0121c2cc0,0599074003
4403,198d979aee43ea32556508139f3333e878df2879d969e71ffa46708937415930,"0355569002,0348870001"
4405,19911201a6d96b4cc76d7c26a9362af127387aed79d27ae544d29338ef12e237,"0664319001,0625819003,0615141002,0658298001,0672890002,0637549012"
4411,1993d0dd8fff7485c517a2d3bfe547be002b9ce895d9c035167d46bf7645bce5,0669056002
4412,1995d06a965d33ce2e0619ee32eeb4ab77570d8406e710346c10d2b75981fe80,"0642437005,0642437005,0680499002"
4415,19a0aebba8149508c08e1f1ec1133d6cf648a3e1def06a5320f275379137ae24,"0691543001,0626346001,0190021001,0620081001,0649397003,0636455009,0581971001"
4422,19a3276b34a4054317bb06fc970cc497d626ac202376b9824f03a13f9ae2308f,"0681121001,0642739002"
4424,19a79c2c4cba2ef769e9ccadae34fccd0f8c39225b8f0a031dbc467117522653,0580482004
4425,19a8c3a0ae738e4f7dcfcf88ead3fa80b38ba40c04ccbbd505b7e3f9c837ccea,0640807001
4426,19ac43a577ea46f6704bfeaea3f1c4824d8cebb6be4eb35a621bf1c59eae1f46,"0688873020,0552473030"
4428,19aebbb4ca18d95bebaa4c2f4165869bd021b95ee7255921905f320501c1fedb,0500357002
4429,19b2b5fb5c70ced770507c66fa5c7f41f489403b9e3d202264a545c54ab29f3b,"0594430001,0621759002,0621759002,0594430007,0653633001,0621760005"
4435,19b5f11f428fdce68052ca0b1dbfe4adecae9e26ac5a4401b51c623ee5c11f18,"0507987024,0660830002,0660830002,0650682001,0650682001,0650682001,0580482004,0580482004,0684588007,0684588007,0539878003,0635561003"
4447,19be5afa47dc2ee3dd920e7139349c020482bb62aa8fd0998b7b4b91da30c1c0,"0536139006,0569562005,0662866002"
4450,19c00929cebf971c736077c43ffb07d32f35fa024d8d08fa2c5d56a2ec67b0dc,"0608007006,0621381001,0539723005,0539723005,0661809001,0667491011,0589641001,0607400003,0691208001,0635418002,0534316004,0607537001,0598848006,0667499003,0608007002,0687260002,0638443002,0636148001,0583964001,0591444006,0641187002,0607145001,0678230003,0587236001,0644800004,0580469003,0640193001,0640674001,0639769001"
4479,19c83b646f634fd46146cbd1dc8fcdaabac2e4d140d54d88262cab0c4ca0ee4d,0694986001
4480,19cd2f1ea9166b47b537535e961e6148519a71497baf22445f774f1d1e06205d,0685347001
4481,19ce62097c4188f15888c9b8ef21e977195d6fcb510e4de3579853b51392ecd0,"0573085019,0573085019,0573085010,0628930001,0628930001,0628930001,0628930001"
4488,19ceafda88892e2da94a5bebd7fc3f6627b0516a1d95f4bca9720c166ffd6297,0500435039
4489,19d0db7510aa4783a3a4a32bf5356e96e96ae43ba40e15c4d0b514093c9ec8fc,"0679525001,0392938002,0570003018"
4492,19d44cf9e1e1b4e51cdb00572a4f0bd539bcccd14e2e0703a9f87f18cc8ef457,"0564417001,0535716001,0613521002,0537076001"
4496,19d7a1ddf047c132cf9fd6d8d1a83b9aca4226b4b39e2d84fa6fc9e7ea6d67a3,"0693208005,0564790013,0693208007,0189634001,0581117001"
4501,19d9d1f8f83a9aba5cd1ce11d5beacab17641312e8764d19bb6877a81991093a,"0464454004,0518529001"
4503,19dc208bec2e6144c016532a3b25981b8bae08f41cf683e680caa72826804612,"0561303013,0686269003,0686269003,0654772001,0654772001,0594541002,0686265001,0686265001"
4511,19de9bef98e5cf74ea2d3b4dd8dd66a3837a74d033e37c2db37ce68cf98bd8cd,"0607632001,0532578017,0592241004"
4514,19e0e4e03a89e80d69abce1d258eb0b1ca81f685233fa5af8e00040923fe7a56,0567760006
4515,19e75441a123723f2f355b645fc90f1e7d66a294349e44c60db9151c7d226cff,0626813010
4516,19ea1a179de605a76c8ebb0a82cb6f16f651929b21291d7c88525a9fabcf4121,"0680374003,0537076006,0691012001"
4519,19ec8b377bf51919cae18dd59e0a4b393455f8de60c7080992f82962d006f76c,"0458924011,0612075007,0572128008,0479227017,0572128013,0634160007,0625939005"
4526,19ed2a95db8d346ca97c1fb99df9307f10abd2b23dfd8029271ecbdf0cb7bd88,"0557248001,0547780001"
4528,19f14653883109fe44e32ab5a966235f2e9b6b8b41c220241fbacd628f746d5e,"0619978001,0536139011"
4530,19f1d3150fcf86c9c81f4801ce06f7a82cf4ae2bafcd5ea5a81e4b607bc94461,"0532578009,0580770002,0496111011,0539723028,0581086002,0446224043"
4536,19f585b77387a40aa129c1a206ac8428a6ec05ea6434b10a700cec7006a71ddd,0559139004
4537,19f5fc0cb6240b4ed2dead96e6e466cd272e6de55dd9ce747698d6c9dca35447,"0688873004,0691839001,0621846006,0623434007,0636093001,0651330003,0648630003,0648630003,0685687003,0655287002,0623434013"
4548,1a03e86917617a289e62472fb117451e000e17549d2bb05e76d8802f0fcfdfba,"0567635007,0559080002"
4550,1a08e2f6c4e4ef99d00096d7678ddd59c4733942648a49bdbcb29e05eb7d198e,"0351933038,0351933001,0577992006"
4553,1a110f9321b131996f249c95792140057b572a9672db423d3e43764c4fb4773b,0682600001
4554,1a11c7b714a04b23dbeeec21ee0ac9bd730e983ee881f822716ad3a18b02f2c5,0631837001
4555,1a1213edee828225fe588d7f88164ca4ae501d03e3e016718053d3897256df62,"0558514003,0624917001,0535390001,0567535006,0555837002,0478818003,0478818003"
4562,1a19dd74400e819a0ead5d8cca39a152385921d6875db1d9a8161afa340ebf55,"0604199003,0656192001"
4564,1a1d2538c8ee7298e9cfa0fea8399ae3363932e8890cd7575bb531b75b715e2a,"0636455009,0573716033,0504155015,0639192009,0639192009,0647355003"
4570,1a1f574d3855637efb46ced8511d3bf50a0bbf865ca1f8a2954636986206fd20,"0651276001,0677930015"
4572,1a25d0c766fa6cf24911b05d5f57000a0837f9e552ee37cbc44493373389b515,0572931001
4573,1a2903b533cc1afb022e12a585af1d01fe179805afaacb16a02a634767166ce5,0664340001
4574,1a2a5f33483554453242f7969504052afa86e1ed02ad6ce7cb0584b1b534bea0,"0591100001,0644464002,0587637003,0616086002,0598795016,0598795002,0621746001,0639896001"
4582,1a2b2a6c18e889202811586ffb325a4b6dc48e5d19e749ce77d97ec6ecc8084d,"0559630002,0685687004,0351484002,0590921001,0660712003,0609719001,0560221006"
4589,1a2cd307fcac1c3a82ea0acfed316493e026e19afa8188290706db8815d5f01f,0562252001
4590,1a323419ff0799b4ec35d1762302939d2736207b0ed27a91b490119fae3e58b0,0687061002
4591,1a337d0980b46e983b1d7bd202aab0d458081946fc4ea30c232c2fdb694a7975,"0568597016,0568597016"
4593,1a393fa84e5e43a671c5d5e7d73e8e391546397d270dbcdb5c99f3d777ef9d2e,0397068001
4594,1a396aff079dc10354ca19ea4494068892a5f95347a470924b724d599051003e,"0469562006,0555353008,0676540001,0653929002"
4598,1a3eefbd919fcc48258fe5c23d3762d9d03cd9cba621770ddfa614640fe7ce7a,0691184001
4599,1a3fa0fe078fcd49a2a9caa9006e746e00349b34c4d0af888a05aee2b46fab7b,"0641024004,0651972002,0567992035,0664319005,0626406004,0214844002,0641024005"
4606,1a42946a42f5be800df9c263ae65dc12eaafa003e7241f6685ebedc4c0fc73ee,"0635023001,0657759002,0257430029,0677848002,0455014019,0677848001,0553403003,0563874001,0550471019"
4615,1a481c4a70d154c5f58b0610c232815de360d3c2e000e88aaf0d92586843b351,"0324502018,0671505004"
4617,1a538bfeb8412d851b639cc80199ffff91c777b53402a8a1817294237e664c76,"0560270007,0655347001,0630145006,0564787018"
4621,1a551908db2b1adddbcc66eccd3d65ec930f8258e32776a8197a09d85a4a1d78,"0678206001,0652924006,0652924006,0617812003,0653590001,0667985003,0624257002,0624257002"
4629,1a578b6bfcfc56367fed874873959b3192d07d832ebbc9249238b99bdb1e8e85,"0719031001,0640669001"
4631,1a58a3fb74640aad6ccd8ff99028a6e8cca45b8ccdf0f2feb8803d66f558badc,"0628788003,0554477005,0554477005,0649494005,0664138002,0664074002,0677530002,0677967002"
4639,1a58e4aa0c4b6ddd5679646338600c0ec55d10813a36ca367f6f454eeaa2a1f4,"0685687003,0516903005,0516903005,0685687001,0685687001"
4644,1a5d362953aacf0a52fcf21eaaefda190403cc8866f56f02049c7e4d36f2ecf7,0156231001
4645,1a643aa4502babbef9b2540e735a088197ee131320e059dc854de9d35a5d92ac,0634332001
4646,1a66371a22367e8118f8a149db8323a72443ca7911224b8649e7fcca8a022f3c,0573716012
4647,1a674938eb6b4f9b3ef35eda901f7c8a319f2666b182412685fb4785b22d002d,0493995001
4648,1a6d5d0adde736e0b7c1f55ba1ee33b09fa8cb316e2a747177adc1852bb1000e,0661152002
4649,1a7285b4e06a6abaf420380da4453529a8e0c1ef00f7aba0340d73c3d515ea8b,"0671057002,0657476002"
4651,1a7df69081e37526af54c6a40613088fd416a0205298774c15196fd0c488cece,"0623434008,0574109011,0645065001,0645065001,0624636002"
4656,1a7e7ec48f9d4aeea7338fbbd7f4be83662d18a42566116d7f58d35fab396e7c,0671491001
4657,1a83e52ca4ab5fb02d5bb47c27fd6f1e622c02bc0acf1c0f8774ead35ff8f98c,"0156231001,0639576001"
4659,1a84c873471c0e6e64ff0b8cdaac0630caaba4d9d41d4e03dd4c5196e7dcdd45,"0624959009,0555351006,0686265003,0667161002,0555351005,0555326010,0683662008"
4666,1a8e07d56287d5fcbd30d81c0d38e97a2dc139b0ea94cd2cd427ea161602c02f,0613521001
4667,1a8e58ff1904c20c6ceb9412533cf64dd10a7647a41591cd149f81b1cc8e314d,"0637661001,0680186001,0680810001,0399136047,0664665004,0669916001,0645065015"
4674,1a8ff5bca9a06d93488b597eaba364f4d96d936a3c96b6c6d696a5445b7dbec0,"0649052001,0675095002"
4676,1a9294f6d8459b9055b82241f0fc401b92b627b947d5a2bf2df9c8b99e6555dd,0605053003
4677,1a932896cb9c969faf8953736e5b617283cabf5811e649a925a580f4d34bd3e1,"0685687001,0685687003"
4679,1a980e008fe4cb1ad601c2ac7ad1b8fe1f2000ccb9e36ab30f56dff75f50bf82,"0586361001,0551336001,0189634001"
4682,1a9c9e0e72cd4e233f9e542d5b6fb68e914189fe0c28435e26ebca79351eadba,"0671553002,0610776023,0675281001"
4685,1a9d9153b520f1b22d99364a5754799a84d7aab3428c7c947562b9bdb0d96b8d,0645065015
4686,1aa1dfb041052ea08cd666e5509de21bf26efa6406bfd2fa253af9dfa35cc8fa,0537688014
4687,1aaa2237aeb1d445b331f371e6de664a18354a69bfb6a95d8c419dc5f74844cc,"0683001001,0542402001,0251510001,0240561001"
4691,1aabc22e2c81e5ecdff93208e03b74906224d27a9f0516cb8e41e468c26c6f07,"0508638038,0458428034,0651253002,0651253001"
4695,1aac60363fe4f1e3e91a14a4b12994b135df651e671359966f7d8745c48b9dee,"0675281001,0675319004"
4697,1ab383dea25836f3fb8d5d65efd12d57deeb4f1d75de63942f7191951947829a,0651692001
4698,1abff699f9a16c3db54991c34b5c113dc4fb97af7a2a403e041e95ee465c7926,"0403479001,0403479001,0610822020,0485673023,0621752002,0485673040,0312878005,0610822010,0491070004,0654193001"
4708,1ac174f7e61ce13e9b110ab6d6dc2283c80f40515f0857ad0d9669d26553e3df,"0673677002,0685687004"
4710,1acad3ed3245e46d45ae5713c7548b2bd172341f8bdeb97a124c1e76bb6ef43e,"0634761003,0228257001,0228257004"
4713,1ace7905ac682f9dec0f8d37409684b5c946d026d22c61943c71acd027cd6cfc,"0579541035,0612182014"
4715,1ad4f4382250f7667f4a7fa4e29bf414f2c3f22f36988c31c6f92301649f3832,"0625321003,0567993020,0307239005,0564786017"
4719,1ad647cad02c69d73e593d3844ddc1a6bcb009f3e93961882bfec1869c1d55b7,"0610729001,0642739003"
4721,1ad82986b914a3bfbaf440bca3dcb603e02f46c6d6bba3be2b677e9638fc4d69,"0626000002,0554450016,0539723010,0593829004,0554450002,0610776022"
4727,1ad91b5eecb050b849cab75d0580aae68b60c26fda4145d6c1a184570a8c1842,"0392938024,0443696001,0667769005"
4730,1adda0b8d225b3f3dbe67cee500d4b2c29dff643fc2fec4ef3a563ac81f9ecc3,"0657497006,0682550001,0633136003,0633136010,0501820042"
4735,1adf0329011804da98887734baaa35df21c209a68ddf3052e54f3bbc963e0458,"0452616009,0452616009"
4737,1ae10829e2e41ce6dd006cfe8f76b0fd0c38de485b9aebac87f85d69a4c18829,"0667491002,0688463001,0671505002,0510126016,0714421001,0671505001"
4743,1ae210152b51b9990ddee32cf436b42a8ac009a299d0cbe190c0180b0f6da4bb,0571436009
4744,1ae2d3132b4f1fbd8ac69285c6de9e8686a0eea795aa944b6aef2c307597f0ee,0525500001
4745,1ae3948335af96c11695b7d88dd01edf086a3d0fc5fc1f41a3405789ef044454,"0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001,0577513001"
4763,1ae55ed07e1c35d7f1565965948a63241e5cfc3d8779d267668a661b80982545,"0539723013,0673638002,0519929010,0539723005,0627101006,0633781012"
4769,1ae626a057d3ed8b1417c90d4cc341301b7d7ad0225e8d4f01711404addebcc6,"0562245059,0595779008"
4771,1af697b59834423d9daa24a0193bd2c2b0a16c2ffd50132d9fc9029a83a7b63e,"0501820008,0554450005"
4773,1afc51d105572aa7309cb22c483fea1e3e5bf03d4615342e3602beebfd841c5a,"0613463003,0651348001"
4775,1b02601522b562eac611d297424d5e64bc2898d4aabf9171867a7fe715fd531e,"0322017003,0179123001"
4777,1b03949083f73eeb3f22f85511f96f51b66f4c2ba56be5a6794461d7262f35a2,"0543035002,0626815002,0569978002,0651334005,0523936027,0675508002,0570002008,0536139028,0548613036,0647837001,0570002028,0569997001"
4789,1b03e2e240f48c51f782c0012974dcd5bb27e6237944c75d231fd356e932160b,0586265001
4790,1b08369a77a9a1cfed4790817c9d17c089a41e28137cd7984e4ec6bf882e3674,"0622962001,0622962001,0617534007,0617534007,0665089001,0672127001,0592180001,0592180001,0622159001,0594264003,0594264003,0664679001,0664679001,0458032003,0458032003,0630450002,0630450002,0681594001,0576775001,0576775001,0576775001"
4811,1b095eb04d37a138ac16d6a96eeb3c0022c798d94b4af45ce54a8d29371a322f,"0643739002,0635150001"
4813,1b0d82881e5dacce207e6dbc0fb31afb20bec9d6a9d5757556d3334d239e2359,"0630438003,0554772031,0665725002,0554772015,0502522001"
4818,1b0f02bbf931f6f8ea450e47cd069769aac76d529696bc1efc7f0777b24a73f9,"0640868001,0626054001"
4820,1b0f2d765a958550ce7d7f74022481a65b9b3bd99c1c9e3a7701f7fb57a52ea1,"0665481001,0700819002,0633130014,0630316012,0646755001"
4825,1b10b858a5017bf62de9d00d240f6e7d721fbec2e1cb9b02f3f7812bac80aa9e,"0649242001,0661589001,0693642001,0625480004"
4829,1b27e9fc527ccf90789cc0fe4aed674a8a3902cfe107451d47f2c7b29c57f438,0671505001
4830,1b291588ef8570d77e354d045dc8041d9235f2437c3d1f9bd3ddff487e20fd64,"0669361001,0669361001"
4832,1b29392ac39dd36d2cb56b81941087db6820e5b29acfd47a2dc71932dda166a7,"0579541001,0579541041,0200182001,0524061003,0524061003,0651273001"
4838,1b2d1f456eacb91f409b1d490988c26786f9be731661edab6890c73edab2223e,"0632516002,0575542001,0575542001,0678942003,0562255001,0584992001,0584992001,0605939005,0605939005,0605939005,0657203001,0634411001,0605939004,0605939004"
4852,1b2fb96c64463c7a910495d9a2defc36ec67a2e2fb9cbd63283ad54ae7781c53,0662369001
4853,1b3423d23c5f946b4f55b8f436e8804346874fe955b977b46c1d0ede16ddd886,"0637549002,0575141004,0687921002"
4856,1b391d78294e94dcd332d5f27636588935c100324d29f09b0556342fc2c48045,0637549005
4857,1b3b62857f0142096da649d2fc0ff045a0dd8c0ee76b45ceadf22fb762612a18,"0413029008,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302100,0467302066,0467302066,0467302066"
4881,1b43bc392c4c1b2f898709c457f11bd305313ccd98d9fcb5ad134c1d58bd9230,"0628920006,0628788001,0667499003,0692747001,0580000001,0399201005,0688873001,0573085028"
4889,1b447476c38882ab38e598b6ffb778ce64ebbea88626d271ede8f303498323a1,"0545449033,0651793004,0542551002,0542551005,0568301001"
4894,1b45c0377ed81cb18ec2a644168ed5957070e9b5b6881f70731b243ada1a43de,"0481245003,0654564005"
4896,1b4ad1bb792824540e946a0b0753732b12a4e093838130fa44a37c625dba7816,0561222001
4897,1b6096b97d1014337a0733021211ef095c2f71a1668ae7224a3b58ed2d470d6e,"0573716023,0608458001,0453272015,0683667001,0573716012"
4902,1b78852fbbb8d3808a8394c0d0559db36d451287d828a8420678cb627ee9d555,0668767004
4903,1b7e515943116a6debd27af41d5111b14956d72f1680fdd968563d2c62f3085e,"0478298012,0478646003"
4905,1b843f20fbc81cd02f6b12920a8dbfc646e214caaa6d5e05ee0f3552afeacb39,"0626588005,0653552001,0667378002,0637268006,0667379002,0667379002,0638532001,0638532001,0680258001,0579541030,0579541030,0651724002,0651724002,0685284003,0579541027,0579541027,0649397003,0671011002,0633456004"
4924,1b8e0ea28df34063d828a671dc54be013da3d4c84257529cef06f6d80170a807,0657116001
4925,1b9496dbe47dd45ffff1630aa2b532d1a5c924c6104d6665f532d6f4e4ff0a73,"0562245046,0685687001,0695627001,0650682001,0650682001,0562245001,0562245058,0677999003,0677999003,0663016003,0685687003"
4936,1b9504e7307a5338b8544b366342c4c1b428c77d98abcbe05f21c9dbf64759f9,"0674492003,0674336003,0696545005,0710059001,0710059001,0696545002,0672890001,0613133001,0683493001,0672890002,0633130015,0667379002"
4948,1b9a542c41cb83acb21c68a4a8c56e8ba44b42bd4fee48eb76fffc75ad3102ce,"0581086002,0577314002"
4950,1ba59f8222cfc9d6b0fdce8b894379c858fc0223bcfbbb422a41f369a12a87bd,"0623321001,0572955001,0567993015"
4953,1ba6628bf59c6c5c643b4f3f749f04017d740429d6c338f89a058e3b55ccfbe0,"0253448003,0253448003"
4955,1ba81f80da0316deafc86db01a7c9602e762e1f777177252b7438ff07c37c9fb,"0671974001,0671974001"
4957,1bad4bfcf574593b15d4b057ddcb2d09c143888bfa5e8b8f956e74b51f1c2da2,0652840001
4958,1baf119fa41e95a914bb2d5785f08f466578fbe5147f718f39f197f0d81c7c06,"0562245050,0562245050"
4960,1bb2414f98a05b73e04740db88cde7c8b733dc8eb0b7ecf19f82eea663dffe04,"0186264014,0379780039,0379780024"
4963,1bb2c29d8a7a57fe3dd70db19ae2fda2753a4061c67bf40ad3b595c5f6ee946c,"0573085020,0532578010,0568065001,0573085010,0244267029,0635421002"
4969,1bc392c4fe10ed8c5c4d910b9023ae2bb5179e0037d7a7d8a3d02f961c8f1410,"0351933038,0519929007,0651558003,0681748003,0639845009,0661118002,0595435002,0643833004,0529008008,0653188001,0671057002,0506993012,0372860041,0351933001,0563479001"
4984,1bc65b063d79932fadfe5b4219dca6deaa8e43c4b93e8061fb45b3ec72128f7f,0652671001
4985,1bcc89875c0d869406dbe9a031667763ab4d7e4d99a3939d66a1b9a9a94d1935,"0575343001,0644769001,0644769001"
4988,1bcd1e4726bab9960b985818f423896094409378891dd64991cc526c06363832,0665477001
4989,1bd5fd0b45efe91387bcecc3e664a5627e18b0f6edc330e536ea88c89d79b576,0551300001
4990,1bd833fe475d7bb58ce52abdffcfada0a65bcd8375eb2ea11818db578b651638,0557247018
4991,1bdd19c7640df940aa0a5856ba8d0d6e3d2280b838c4ba960f5f436ca305d477,"0634021004,0655347006,0355569001"
4994,1bdec165ff71bb0b8c7d6bc2a06b6778f7ef840df5dfc8122992de09ad725739,"0645620001,0555326003,0555326010,0626559004,0555326006"
4999,1be95d6d39e8e51e7c1467cde795fc4e81ea444e7b9a934cee512916272074b7,0678291006
5000,1beeb0fda0fdc5ff5760c05a1b9dfc60f779f70ad59251a6c825ad2884aa3989,"0679494004,0636323001,0673638002"
5003,1bf36a93aaa818283953947d56266f6f039098a38f3779fe9818d903e3cf771e,"0529008026,0510126001,0529012025"
5006,1bf7e1284c0e024e9ac2815ca99cab2666ddfc7d786290d29195aee2c067fa1a,"0637739002,0612455005,0605516005,0617036002"
5010,1bf824adc9bdd34b5cf6c7fdcbf40bb81bb29309c85aab6894b07e01d16f7773,"0655580001,0655580001"
5012,1bfc4215455ae00b4185001828ce2ca6d6cac7c1ef69d6ec998ee3c4c066c194,"0446224001,0524825019,0684588006,0446224011,0648627007,0665481001,0216081011,0649492005,0662888002,0648630001,0625818001,0625818001"
